address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
7420 SW 66th Ln,Gainesville,FL,32608,339000,2350.0,4.0,3.0,101,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7420-SW-66th-Ln-Gainesville-FL-32608/103023167_zpid/
9144 SW 49th Pl,Gainesville,FL,32608,144000,7840.0,NA,NA,558,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/9144-SW-49th-Pl-Gainesville-FL-32608/2138551489_zpid/
8708 SW 113th Ave,Gainesville,FL,32608,268000,NA,NA,NA,232,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8708-SW-113th-Ave-Gainesville-FL-32608/2096066039_zpid/
1704 SW 35th Pl,Gainesville,FL,32608,599000,3820.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1704-SW-35th-Pl-Gainesville-FL-32608/42725139_zpid/
2828 SW 98th Dr,Gainesville,FL,32608,288000,2199.0,4.0,2.0,65,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2828-SW-98th-Dr-Gainesville-FL-32608/55101085_zpid/
5204 SW 81st Dr,Gainesville,FL,32608,232000,1830.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5204-SW-81st-Dr-Gainesville-FL-32608/58536005_zpid/
2164 SW 41st Ln,Gainesville,FL,32608,189900,1641.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2164-SW-41st-Ln-Gainesville-FL-32608/2128575910_zpid/
3507 SW 103rd St,Gainesville,FL,32608,619900,3000.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3507-SW-103rd-St-Gainesville-FL-32608/103012236_zpid/
1926 SW 42nd Ave,Gainesville,FL,32608,199000,1427.0,3.0,2.0,300,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1926-SW-42nd-Ave-Gainesville-FL-32608/70605310_zpid/
4735 SW 91st Dr UNIT 209,Gainesville,FL,32608,184900,1469.0,3.0,2.0,160,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4735-SW-91st-Dr-UNIT-209-Gainesville-FL-32608/82035120_zpid/
5533 SW 92nd Way,Gainesville,FL,32608,315000,2247.0,4.0,2.0,42,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/5533-SW-92nd-Way-Gainesville-FL-32608/42721240_zpid/
7423 SW 65th Pl,Gainesville,FL,32608,406880,2865.0,4.0,4.0,209,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7423-SW-65th-Pl-Gainesville-FL-32608/103024973_zpid/
9381 SW 96th Ter,Gainesville,FL,32608,225000,1283.0,3.0,2.0,32,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9381-SW-96th-Ter-Gainesville-FL-32608/66691484_zpid/
8623 SW 28th Ln,Gainesville,FL,32608,199900,NA,NA,NA,528,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8623-SW-28th-Ln-Gainesville-FL-32608/103033466_zpid/
5148 SW 34th St,Gainesville,FL,32608,920000,NA,NA,NA,278,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/5148-SW-34th-St-Gainesville-FL-32608/2100093141_zpid/
8888 SW 25th Rd,Gainesville,FL,32608,64900,5227.0,NA,NA,528,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8888-SW-25th-Rd-Gainesville-FL-32608/103025801_zpid/
3160 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,410,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3160-SW-106th-St-Gainesville-FL-32608/2098232834_zpid/
2813 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,410,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2813-SW-106th-St-Gainesville-FL-32608/2098232839_zpid/
3221 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,410,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3221-SW-106th-St-Gainesville-FL-32608/2098232836_zpid/
2857 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,410,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2857-SW-106th-St-Gainesville-FL-32608/2098232837_zpid/
2878 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,410,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2878-SW-106th-St-Gainesville-FL-32608/2098232838_zpid/
3922 SW 97th Dr,Gainesville,FL,32608,265000,1796.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/3922-SW-97th-Dr-Gainesville-FL-32608/42722269_zpid/
4939 SW 91st Dr,Gainesville,FL,32608,449000,2926.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4939-SW-91st-Dr-Gainesville-FL-32608/70605302_zpid/
8121 SW 69th Pl,Gainesville,FL,32608,229900,1677.0,3.0,2.0,95,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/8121-SW-69th-Pl-Gainesville-FL-32608/42723661_zpid/
9515 SW 98th Ave,Gainesville,FL,32608,230000,1561.0,3.0,2.0,36,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9515-SW-98th-Ave-Gainesville-FL-32608/66666262_zpid/
9425 SW 92nd St,Gainesville,FL,32608,230000,1433.0,3.0,2.0,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9425-SW-92nd-St-Gainesville-FL-32608/87627177_zpid/
7848 SW 87th Ter,Gainesville,FL,32608,254900,1723.0,3.0,2.0,95,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7848-SW-87th-Ter-Gainesville-FL-32608/87627675_zpid/
5504 SW 84th Dr,Gainesville,FL,32608,230000,1624.0,4.0,2.0,107,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5504-SW-84th-Dr-Gainesville-FL-32608/42720886_zpid/
5433 SW 84th Dr,Gainesville,FL,32608,227000,1494.0,3.0,2.0,57,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5433-SW-84th-Dr-Gainesville-FL-32608/42720883_zpid/
6629 SW 95th St,Gainesville,FL,32608,273017,1582.0,3.0,2.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6629-SW-95th-St-Gainesville-FL-32608/2094365729_zpid/
10252 SW 52nd Ave,Gainesville,FL,32608,335000,2441.0,4.0,2.0,45,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10252-SW-52nd-Ave-Gainesville-FL-32608/42722165_zpid/
3218 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3218-SW-106th-St-Gainesville-FL-32608/2096158110_zpid/
3203 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3203-SW-106th-St-Gainesville-FL-32608/2096158150_zpid/
3322 SW 105th St,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3322-SW-105th-St-Gainesville-FL-32608/2096158153_zpid/
10372 SW 27th Pl,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/10372-SW-27th-Pl-Gainesville-FL-32608/2098113609_zpid/
10469 SW 27th Pl,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/10469-SW-27th-Pl-Gainesville-FL-32608/2096158149_zpid/
7691 SW 87th Ter,Gainesville,FL,32608,65000,6534.0,NA,NA,253,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7691-SW-87th-Ter-Gainesville-FL-32608/103025773_zpid/
10468 SW 32nd Ave,Gainesville,FL,32608,140000,NA,NA,NA,132,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/10468-SW-32nd-Ave-Gainesville-FL-32608/2094918867_zpid/
10460 SW 27th Pl,Gainesville,FL,32608,140000,NA,NA,NA,132,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/10460-SW-27th-Pl-Gainesville-FL-32608/2094918871_zpid/
2425 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,135,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2425-SW-106th-St-Gainesville-FL-32608/2094932069_zpid/
3264 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,150,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3264-SW-106th-St-Gainesville-FL-32608/2095116568_zpid/
10421 SW 32nd Ave,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/10421-SW-32nd-Ave-Gainesville-FL-32608/2096158152_zpid/
5201 SW 52nd Ter,Gainesville,FL,32608,1399000,NA,NA,NA,264,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/5201-SW-52nd-Ter-Gainesville-FL-32608/2096421290_zpid/
1001 SW 52nd Ave,Gainesville,FL,32608,1399000,NA,NA,NA,108,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/1001-SW-52nd-Ave-Gainesville-FL-32608/2098332194_zpid/
3298 SW 105th St,Gainesville,FL,32608,140000,NA,NA,NA,132,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3298-SW-105th-St-Gainesville-FL-32608/2094918869_zpid/
3243 SW 105th St,Gainesville,FL,32608,140000,NA,NA,NA,132,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3243-SW-105th-St-Gainesville-FL-32608/2094918870_zpid/
00 SW Williston Rd,Gainesville,FL,32608,975000,NA,NA,NA,141,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/00-SW-Williston-Rd-Gainesville-FL-32608/2095002406_zpid/
2767 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2767-SW-106th-St-Gainesville-FL-32608/2096158131_zpid/
2709 SW 105th St,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2709-SW-105th-St-Gainesville-FL-32608/2096158127_zpid/
3281 SW 106th St,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3281-SW-106th-St-Gainesville-FL-32608/2096158145_zpid/
10426 SW 26th Pl,Gainesville,FL,32608,140000,NA,NA,NA,159,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/10426-SW-26th-Pl-Gainesville-FL-32608/2096158147_zpid/
4424 SW 91st Dr,Gainesville,FL,32608,299900,2129.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4424-SW-91st-Dr-Gainesville-FL-32608/42722096_zpid/
5727 SW 85th St,Gainesville,FL,32608,220000,1426.0,4.0,2.0,131,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5727-SW-85th-St-Gainesville-FL-32608/54478294_zpid/
9717 SW 55th Rd,Gainesville,FL,32608,309000,2638.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9717-SW-55th-Rd-Gainesville-FL-32608/42721521_zpid/
8652 SW 76th Pl,Gainesville,FL,32608,274900,2265.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8652-SW-76th-Pl-Gainesville-FL-32608/70607408_zpid/
7910 SW 47th Ct,Gainesville,FL,32608,239000,1471.0,3.0,2.0,69,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7910-SW-47th-Ct-Gainesville-FL-32608/42721452_zpid/
6602 SW 95th St,Gainesville,FL,32608,292782,1716.0,3.0,2.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6602-SW-95th-St-Gainesville-FL-32608/2094365759_zpid/
2149 SW 36th Ct,Gainesville,FL,32608,87000,NA,NA,NA,142,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2149-SW-36th-Ct-Gainesville-FL-32608/103021788_zpid/
6624 SW Lugano Ct,Gainesville,FL,32608,288000,1716.0,3.0,2.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6624-SW-Lugano-Ct-Gainesville-FL-32608/2095016956_zpid/
8227 SW Archer Rd,Gainesville,FL,32608,299900,NA,NA,NA,58,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8227-SW-Archer-Rd-Gainesville-FL-32608/42723597_zpid/
8821 SW 103RD Ave,GAINESVILLE,FL,32608,159900,NA,NA,NA,528,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8821-SW-103RD-Ave-Gainesville-FL-32608/42725278_zpid/
6632 SW 95th St,Gainesville,FL,32608,303257,1818.0,3.0,2.5,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6632-SW-95th-St-Gainesville-FL-32608/2095016941_zpid/
3207 SW 98th Dr,Gainesville,FL,32608,375500,2273.0,4.0,3.0,49,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3207-SW-98th-Dr-Gainesville-FL-32608/52422810_zpid/
10323 SW 75th Way,Gainesville,FL,32608,424900,2883.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10323-SW-75th-Way-Gainesville-FL-32608/2126047682_zpid/
3923 SW 89th Dr,Gainesville,FL,32608,544000,3342.0,4.0,3.0,176,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3923-SW-89th-Dr-Gainesville-FL-32608/66689854_zpid/
6005 SW 35th Way,Gainesville,FL,32608,324900,2446.0,3.0,2.0,375,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6005-SW-35th-Way-Gainesville-FL-32608/42724139_zpid/
4916 SW 63rd Ln,Gainesville,FL,32608,334900,2033.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4916-SW-63rd-Ln-Gainesville-FL-32608/2094382344_zpid/
9467 SW 31st Ln,Gainesville,FL,32608,369000,2360.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9467-SW-31st-Ln-Gainesville-FL-32608/66669122_zpid/
10318 SW 55th Pl,Gainesville,FL,32608,285000,2514.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10318-SW-55th-Pl-Gainesville-FL-32608/42721589_zpid/
11256 SW 30th Ave,Gainesville,FL,32608,1399000,5069.0,5.0,6.0,52,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11256-SW-30th-Ave-Gainesville-FL-32608/2093935437_zpid/
6584 SW 95th St,Gainesville,FL,32608,301788,1818.0,3.0,2.5,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6584-SW-95th-St-Gainesville-FL-32608/2094624644_zpid/
6579 SW 95th St,Gainesville,FL,32608,295951,1818.0,3.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6579-SW-95th-St-Gainesville-FL-32608/2094365742_zpid/
9608 SW 34th Ln,Gainesville,FL,32608,578000,3581.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9608-SW-34th-Ln-Gainesville-FL-32608/42722485_zpid/
8515 SW 31st Ave,Gainesville,FL,32608,1499000,7536.0,6.0,6.5,151,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8515-SW-31st-Ave-Gainesville-FL-32608/60875781_zpid/
5904 SW 89th Dr,Gainesville,FL,32608,435000,2922.0,4.0,3.0,289,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5904-SW-89th-Dr-Gainesville-FL-32608/42723480_zpid/
10169 SW 104th Ave,Gainesville,FL,32608,319900,2359.0,3.0,2.0,52,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10169-SW-104th-Ave-Gainesville-FL-32608/89738698_zpid/
9624 SW 35th Ln,Gainesville,FL,32608,430000,2789.0,4.0,4.0,96,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9624-SW-35th-Ln-Gainesville-FL-32608/42722365_zpid/
4313 SW 91st Dr,Gainesville,FL,32608,499900,3038.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4313-SW-91st-Dr-Gainesville-FL-32608/42721972_zpid/
8008 SW 83rd Ter,Gainesville,FL,32608,287500,2246.0,3.0,2.0,58,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8008-SW-83rd-Ter-Gainesville-FL-32608/82043528_zpid/
8932 SW 67th Pl,Gainesville,FL,32608,350000,2696.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8932-SW-67th-Pl-Gainesville-FL-32608/87622926_zpid/
3101 SW Archer Rd,Gainesville,FL,32608,3100000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3101-SW-Archer-Rd-Gainesville-FL-32608/2144266060_zpid/
8813 SW 40th Ave,Gainesville,FL,32608,549900,3103.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8813-SW-40th-Ave-Gainesville-FL-32608/60912272_zpid/
8810 SW 103rd Ave,Gainesville,FL,32608,385000,2012.0,3.0,2.0,57,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8810-SW-103rd-Ave-Gainesville-FL-32608/42725273_zpid/
7001 SW 30th Way,Gainesville,FL,32608,319000,2464.0,3.0,3.0,115,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7001-SW-30th-Way-Gainesville-FL-32608/42724227_zpid/
9236 SW 31st Pl,Gainesville,FL,32608,649000,3444.0,5.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9236-SW-31st-Pl-Gainesville-FL-32608/66689884_zpid/
12002 SW 89th St,Gainesville,FL,32608,1150000,5241.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/12002-SW-89th-St-Gainesville-FL-32608/42725632_zpid/
3849 SW 91st Dr,Gainesville,FL,32608,429900,2417.0,4.0,3.0,108,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3849-SW-91st-Dr-Gainesville-FL-32608/66690119_zpid/
5134 SW 106th Way,Gainesville,FL,32608,374900,2424.0,4.0,3.0,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5134-SW-106th-Way-Gainesville-FL-32608/42722219_zpid/
7149 SW 35th Ave,Gainesville,FL,32608,489900,3356.0,5.0,5.0,54,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7149-SW-35th-Ave-Gainesville-FL-32608/89739746_zpid/
9201 SW 31st Pl,Gainesville,FL,32608,695000,4094.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9201-SW-31st-Pl-Gainesville-FL-32608/87624444_zpid/
8647 SW 42nd Pl,Gainesville,FL,32608,475000,3478.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8647-SW-42nd-Pl-Gainesville-FL-32608/42721401_zpid/
3828 SW 98th Ter,Gainesville,FL,32608,418500,3151.0,4.0,2.0,57,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3828-SW-98th-Ter-Gainesville-FL-32608/54478283_zpid/
8783 SW 92nd Ln,Gainesville,FL,32608,399900,2671.0,3.0,3.5,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8783-SW-92nd-Ln-Gainesville-FL-32608/66689910_zpid/
10495 SW 27th Pl,Gainesville,FL,32608,659000,3066.0,4.0,4.0,240,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10495-SW-27th-Pl-Gainesville-FL-32608/2096158123_zpid/
4037 SW 93rd Dr,Gainesville,FL,32608,750000,4111.0,4.0,4.0,44,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4037-SW-93rd-Dr-Gainesville-FL-32608/42722296_zpid/
6715 SW 35th Way,Gainesville,FL,32608,589000,4785.0,4.0,3.0,78,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6715-SW-35th-Way-Gainesville-FL-32608/42724158_zpid/
2863 SW 92nd Ter,Gainesville,FL,32608,559900,3384.0,5.0,5.0,54,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2863-SW-92nd-Ter-Gainesville-FL-32608/103028304_zpid/
10309 SW 32nd Ave,Gainesville,FL,32608,499000,2615.0,4.0,3.0,124,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10309-SW-32nd-Ave-Gainesville-FL-32608/87621723_zpid/
3036 SW 113th Dr,Gainesville,FL,32608,1399000,4626.0,4.0,6.0,81,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3036-SW-113th-Dr-Gainesville-FL-32608/2094296557_zpid/
3234 SW 105th St,Gainesville,FL,32608,915000,3900.0,4.0,3.0,410,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3234-SW-105th-St-Gainesville-FL-32608/2098232835_zpid/
9316 SW 65th Ave,Gainesville,FL,32608,998000,9564.0,6.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9316-SW-65th-Ave-Gainesville-FL-32608/124166308_zpid/
3837 SW 93rd Ter,Gainesville,FL,32608,435000,3042.0,4.0,3.0,127,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3837-SW-93rd-Ter-Gainesville-FL-32608/42722331_zpid/
3620 SW 103rd St,Gainesville,FL,32608,779900,4181.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3620-SW-103rd-St-Gainesville-FL-32608/87626128_zpid/
6315 SW 99th St,Gainesville,FL,32608,664000,3055.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6315-SW-99th-St-Gainesville-FL-32608/42723847_zpid/
3147 SW 106th St,Gainesville,FL,32608,789000,3263.0,4.0,4.0,258,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3147-SW-106th-St-Gainesville-FL-32608/2096354190_zpid/
3523 SW 92nd Way,Gainesville,FL,32608,519900,3138.0,5.0,3.0,143,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3523-SW-92nd-Way-Gainesville-FL-32608/42722440_zpid/
7562 SW 116th Ter,Gainesville,FL,32608,995000,5315.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7562-SW-116th-Ter-Gainesville-FL-32608/82037818_zpid/
SW 46th Rd,Gainesville,FL,32608,NA,1360.0,3.0,1.0,69,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099375_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 23rd St APT 13,Gainesville,FL,32608,NA,790.0,2.0,1.0,69,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/215858895_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 91st Ter APT 202,Gainesville,FL,32608,NA,1296.0,2.0,1.0,228,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099345_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 63rd Blvd,Gainesville,FL,32608,NA,2280.0,4.0,1.0,363,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099346_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 56th Ave,Gainesville,FL,32608,NA,1252.0,2.0,1.0,257,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099355_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 98th Dr,Gainesville,FL,32608,NA,3521.0,4.0,1.5,339,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099363_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 46th Ave,Gainesville,FL,32608,NA,1138.0,2.0,2.0,258,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099367_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 70th Ter,Gainesville,FL,32608,NA,1152.0,3.0,1.0,214,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099378_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 97th Way,Gainesville,FL,32608,NA,2368.0,3.0,1.0,198,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099385_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 37th Pl,Gainesville,FL,32608,NA,1792.0,3.0,2.0,241,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099400_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 45th Dr,Gainesville,FL,32608,NA,995.0,2.0,2.0,243,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099402_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 45th Blvd,Gainesville,FL,32608,NA,3474.0,5.0,2.0,291,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099403_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 80th Way,Gainesville,FL,32608,NA,1400.0,3.0,1.0,394,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138133255_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 14th Dr,Gainesville,FL,32608,NA,1744.0,2.0,1.0,23,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138133177_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
SW 67th Ter,Gainesville,FL,32608,NA,810.0,1.0,1.0,80,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/190924250_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
