address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
Melbloum Ln,Edison,NJ,08837,NA,2760.0,NA,NA,24,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239688156_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Edison Glen Ter,Edison,NJ,08837,NA,1291.0,NA,NA,31,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467518_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Macarthur Dr,Edison,NJ,08837,NA,864.0,NA,2.0,145,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/220833111_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Seventh St,Edison,NJ,08837,NA,2287.0,NA,1.0,54,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/Seventh-St-Edison-NJ-08837/210170301_zpid/
Woodbridge Ave,Edison,NJ,08837,NA,1530.0,NA,2.0,86,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/205121193_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Larchmont Rd,Edison,NJ,08837,NA,1592.0,NA,2.0,74,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467691_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Heman St,Edison,NJ,08837,NA,2534.0,NA,2.0,647,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467631_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Dorothy Ave,Edison,NJ,08837,NA,2104.0,NA,NA,308,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467627_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Edison Glen Ter,Edison,NJ,08837,NA,1248.0,NA,NA,632,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467363_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Grandview Ave,Edison,NJ,08837,NA,816.0,NA,1.0,640,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467373_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Edison Glen Ter,Edison,NJ,08837,NA,1248.0,NA,NA,326,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467517_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Main St,Edison,NJ,08837,NA,1189.0,NA,1.0,179,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467537_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Hazelwood Ave,Edison,NJ,08837,NA,1366.0,NA,1.0,236,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467606_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Beechwood Ave,Edison,NJ,08837,NA,2198.0,NA,2.0,380,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467607_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Beechwood Ave,Edison,NJ,08837,NA,1522.0,NA,2.0,560,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467608_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Elmwood Ave,Edison,NJ,08837,NA,1222.0,NA,1.0,151,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467609_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Elmwood Ave,Edison,NJ,08837,NA,1011.0,NA,1.0,342,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467610_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Woodbridge Ave,Edison,NJ,08837,NA,1394.0,NA,2.0,297,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467613_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Woodbridge Ave,Edison,NJ,08837,NA,960.0,NA,1.0,115,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467614_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Evergreen Ave,Edison,NJ,08837,NA,1232.0,NA,2.0,297,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467615_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Starkin Rd,Edison,NJ,08837,NA,1040.0,NA,1.0,80,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467616_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Waltuma Ave,Edison,NJ,08837,NA,1020.0,NA,1.0,476,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467620_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Albany St,Edison,NJ,08837,NA,672.0,NA,1.0,94,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467621_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Grandview Ave,Edison,NJ,08837,NA,1020.0,NA,1.0,476,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467624_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Jefferson Ave,Edison,NJ,08837,NA,1679.0,NA,2.0,123,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467629_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ginger Dr,Edison,NJ,08837,NA,2534.0,NA,2.0,482,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467632_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Dorothy Ave,Edison,NJ,08837,NA,1733.0,NA,1.0,250,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467636_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Main St,Edison,NJ,08837,NA,1478.0,NA,NA,207,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467638_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Roosevelt Blvd,Edison,NJ,08837,NA,1188.0,NA,NA,314,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467651_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Yuro Dr,Edison,NJ,08837,NA,1020.0,NA,1.0,427,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467688_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Gales Rd,Edison,NJ,08837,NA,1688.0,NA,1.0,122,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467689_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Bodnarik Rd,Edison,NJ,08837,NA,2506.0,NA,2.0,165,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467690_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Grandview Ave,Edison,NJ,08837,NA,1794.0,NA,2.0,695,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467692_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Harmon Rd,Edison,NJ,08837,NA,1506.0,NA,1.0,142,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467694_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Seventh St,Edison,NJ,08837,NA,1268.0,NA,1.0,74,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467611_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sixth St,Edison,NJ,08837,NA,900.0,NA,1.0,189,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/219334871_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Martin Ave,Edison,NJ,08837,NA,1330.0,NA,1.0,74,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467640_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Waltuma Ave,EDISON,NJ,08837,NA,NA,NA,NA,159,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/205125535_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Roosevelt Ter,Edison,NJ,08837,NA,1440.0,NA,1.0,38,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467652_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Bernard Ave,Edison,NJ,08837,NA,1378.0,NA,2.0,45,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467637_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Whelan St,Edison,NJ,08837,NA,960.0,NA,NA,44,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239683461_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Edison Glen Ter,Edison,NJ,08837,NA,1248.0,NA,NA,44,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239683466_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
